caldate_master,caldate_slave,dyear_master,dyear_slave,dVrate_m3peryr,dVunc_m3peryr
20070121,20070122,2007.05351239245,2007.05625029946,-935962807,226937746.750072
20070122,20070123,2007.05625029946,2007.05898820647,-81609464.8,229117604.299626
20070123,20070124,2007.05898820647,2007.06172611347,272333281,229411592.993903
20070124,20070125,2007.06172611347,2007.06446402048,-371390629,231760616.153824
20070125,20070126,2007.06446402048,2007.06720192749,461502741,232959375.85768
20070126,20070127,2007.06720192749,2007.06993983449,-154252339,229595030.869573
20070127,20070128,2007.06993983449,2007.0726777415,-493625078,226998441.404341
20070128,20070129,2007.0726777415,2007.07541564851,780367649,226132367.873332
20070129,20070130,2007.07541564851,2007.07815355551,-120446711,226488057.742566
20070130,20070131,2007.07815355551,2007.08089146252,372726975,226577840.928896
20070131,20070201,2007.08089146252,2007.08362936953,-368508606,231046067.700794
20070201,20070202,2007.08362936953,2007.08636727654,-287529485,233429402.175476
20070202,20070203,2007.08636727654,2007.08910518354,-148929359,230656240.5399
20070203,20070204,2007.08910518354,2007.09184309055,271768641,228070295.961574
20070204,20070205,2007.09184309055,2007.09458099756,-136027504,226372672.599852
20070205,20070206,2007.09458099756,2007.09731890456,4877435.98,227209775.317877
20070206,20070207,2007.09731890456,2007.10005681157,123107226,228464138.542573
20070207,20070208,2007.10005681157,2007.10279471858,178537566,231110136.082345
20070208,20070209,2007.10279471858,2007.10553262558,38233648.6,231927946.569619
20070209,20070210,2007.10553262558,2007.10827053259,-395422509,227870958.219778
20070210,20070211,2007.10827053259,2007.1110084396,873535521,226929468.99863
20070211,20070212,2007.1110084396,2007.11374634661,-642437905,227569822.69185
20070212,20070213,2007.11374634661,2007.11648425361,-126149120,227293878.052182
20070213,20070214,2007.11648425361,2007.11922216062,-25442415.2,227060961.417854
20070214,20070215,2007.11922216062,2007.12196006763,-333812195,226557420.094774
20070215,20070216,2007.12196006763,2007.12469797463,356918781,227217340.007315
20070216,20070217,2007.12469797463,2007.12743588164,62023600,228057707.170795
20070217,20070218,2007.12743588164,2007.13017378865,187894861,229456510.694293
20070218,20070219,2007.13017378865,2007.13291169565,553775307,229314616.193561
20070219,20070220,2007.13291169565,2007.13564960266,-211909461,228412766.7185
20070220,20070221,2007.13564960266,2007.13838750967,1856888.28,227640629.501853
20070221,20070222,2007.13838750967,2007.14112541668,-27856225.8,227176854.234757
20070222,20070223,2007.14112541668,2007.14386332368,181419755,227783241.92091
20070223,20070224,2007.14386332368,2007.14660123069,-352571793,228139264.047204
20070224,20070225,2007.14660123069,2007.1493391377,358916283,228581673.587364
20070225,20070226,2007.1493391377,2007.1520770447,117121540,228065334.717927
20070226,20070227,2007.1520770447,2007.15481495171,1444311930,230887432.096249
20070227,20070228,2007.15481495171,2007.15755285872,-1242597490,230664060.05271
20070228,20070301,2007.15755285872,2007.16029076572,-579436441,229715879.947382
20070301,20070302,2007.16029076572,2007.16302867273,-360372475,232211241.975922
20070302,20070303,2007.16302867273,2007.16576657974,-135902283,232822604.572666
20070303,20070304,2007.16576657974,2007.16850448675,142098786,233938277.970921
20070304,20070305,2007.16850448675,2007.17124239375,-126456834,232384669.244768
20070305,20070306,2007.17124239375,2007.17398030076,-183924258,231065947.512826
20070306,20070307,2007.17398030076,2007.17671820777,97136895.4,231098616.179327
20070307,20070308,2007.17671820777,2007.17945611477,91677649,230248213.239539
20070308,20070309,2007.17945611477,2007.18219402178,535466258,230505299.07141
20070309,20070310,2007.18219402178,2007.18493192879,-426076834,230965171.183882
20070310,20070311,2007.18493192879,2007.18766983579,-347308381,230833715.258409
20070311,20070312,2007.18766983579,2007.1904077428,265232317,231567107.120161
20070312,20070313,2007.1904077428,2007.19314564981,375222993,229979196.233051
20070313,20070314,2007.19314564981,2007.19588355682,-155784650,227487026.003682
20070314,20070315,2007.19588355682,2007.19862146382,-450256594,231854079.325769
20070315,20070316,2007.19862146382,2007.20135937083,218920074,233789260.44624
20070316,20070317,2007.20135937083,2007.20409727784,216418835,229909521.551414
20070317,20070318,2007.20409727784,2007.20683518484,496883694,228968628.200459
20070318,20070319,2007.20683518484,2007.20957309185,-162517967,234231594.154162
20070319,20070320,2007.20957309185,2007.21231099886,-22306477.7,236036475.571044
20070320,20070321,2007.21231099886,2007.21504890586,50275229.1,233148764.95491
20070321,20070322,2007.21504890586,2007.21778681287,268391530,231354259.740338
20070322,20070323,2007.21778681287,2007.22052471988,-177640801,230091023.292957
20070323,20070324,2007.22052471988,2007.22326262688,-269966335,231394231.561636
20070324,20070325,2007.22326262688,2007.22600053389,254970500,231748093.411791
20070325,20070326,2007.22600053389,2007.2287384409,-379078385,231429577.193582
20070326,20070327,2007.2287384409,2007.23147634791,966828165,232153843.388388
20070327,20070328,2007.23147634791,2007.23421425491,-776879871,232419306.642112
20070328,20070329,2007.23421425491,2007.23695216192,-407519533,232803957.870136
20070329,20070330,2007.23695216192,2007.23969006893,25917349.5,234765574.989179
20070330,20070331,2007.23969006893,2007.24242797593,-19255052.7,234464780.297596
20070331,20070401,2007.24242797593,2007.24516588294,301855389,230901441.961717
20070401,20070402,2007.24516588294,2007.24790378995,14303876.2,231885973.702594
20070402,20070403,2007.24790378995,2007.25064169695,-151915886,232912436.765408
20070403,20070404,2007.25064169695,2007.25337960396,-62685942.3,230645840.413392
20070404,20070405,2007.25337960396,2007.25611751097,-57933072.3,229500687.580669
20070405,20070406,2007.25611751097,2007.25885541798,-32413653.1,230321908.206753
20070406,20070407,2007.25885541798,2007.26159332498,164223953,233344411.975089
20070407,20070408,2007.26159332498,2007.26433123199,110733262,233191225.606797
20070408,20070409,2007.26433123199,2007.267069139,231459505,230471368.937662
20070409,20070410,2007.267069139,2007.269807046,-195044482,231387476.540974
20070410,20070411,2007.269807046,2007.27254495301,457294585,229432718.460118
20070411,20070412,2007.27254495301,2007.27528286002,-309451995,228318671.159413
20070412,20070413,2007.27528286002,2007.27802076702,-285730361,231448295.305885
20070413,20070414,2007.27802076702,2007.28075867403,267223042,234415114.4871
20070414,20070415,2007.28075867403,2007.28349658104,91072564.3,232948236.31013
20070415,20070416,2007.28349658104,2007.28623448805,361849901,227994804.546069
20070416,20070417,2007.28623448805,2007.28897239505,-386857234,228722750.07091
20070417,20070418,2007.28897239505,2007.29171030206,397153814,229469608.227321
20070418,20070419,2007.29171030206,2007.29444820907,-479249135,229229252.714395
20070419,20070420,2007.29444820907,2007.29718611607,187237255,229390711.23304
20070420,20070421,2007.29718611607,2007.29992402308,-18786222.9,228524334.590433
20070421,20070422,2007.29992402308,2007.30266193009,238657619,228127924.857962
20070422,20070423,2007.30266193009,2007.30539983709,-913443070,229117327.585672
20070423,20070424,2007.30539983709,2007.3081377441,32516968.7,229585397.837058
20070424,20070425,2007.3081377441,2007.31087565111,428927567,230750824.483901
20070425,20070426,2007.31087565111,2007.31361355812,-260954106,235040156.781772
20070426,20070427,2007.31361355812,2007.31635146512,25610339.9,232981422.649962
20070427,20070428,2007.31635146512,2007.31908937213,-175756437,228736448.778939
20070428,20070429,2007.31908937213,2007.32182727914,213760816,232684235.392087
20070429,20070430,2007.32182727914,2007.32456518614,80202934.3,232447689.168983
20070430,20070501,2007.32456518614,2007.32730309315,164444193,229331187.586861
20070501,20070502,2007.32730309315,2007.33004100016,496478824,231853185.01155
20070502,20070503,2007.33004100016,2007.33277890716,21338664,235151713.3682
20070503,20070504,2007.33277890716,2007.33551681417,-1663869460,232173029.441406
20070504,20070505,2007.33551681417,2007.33825472118,847937696,230406939.131616
20070505,20070506,2007.33825472118,2007.34099262819,82461743.9,230883387.665722
20070506,20070507,2007.34099262819,2007.34373053519,247770484,229221705.560359
20070507,20070508,2007.34373053519,2007.3464684422,-469706004,228647052.681639
20070508,20070509,2007.3464684422,2007.34920634921,122701655,227884796.333586
20070509,20070510,2007.34920634921,2007.35194425621,155561040,231291302.257564
20070510,20070511,2007.35194425621,2007.35468216322,-460730434,236279298.923964
20070511,20070512,2007.35468216322,2007.35742007023,215806766,235491219.156893
20070512,20070513,2007.35742007023,2007.36015797723,535777343,231935359.313754
20070513,20070514,2007.36015797723,2007.36289588424,-315587658,231408589.728212
20070514,20070515,2007.36289588424,2007.36563379125,-242262901,229700708.749451
20070515,20070516,2007.36563379125,2007.36837169826,33658942.4,227940472.053561
20070516,20070517,2007.36837169826,2007.37110960526,153297261,230765947.877931
20070517,20070518,2007.37110960526,2007.37384751227,-299717738,233745926.381616
20070518,20070519,2007.37384751227,2007.37658541928,348207440,232988427.609613
20070519,20070520,2007.37658541928,2007.37932332628,-80214506.8,230727300.725337
20070520,20070521,2007.37932332628,2007.38206123329,360253958,228135768.786922
20070521,20070522,2007.38206123329,2007.3847991403,140498796,230507294.02776
20070522,20070523,2007.3847991403,2007.3875370473,-34365143.3,232903175.37552
20070523,20070524,2007.3875370473,2007.39027495431,-177767489,232017997.146773
20070524,20070525,2007.39027495431,2007.39301286132,-17600479.6,230016909.81317
20070525,20070526,2007.39301286132,2007.39575076833,-319264266,227789192.237033
20070526,20070527,2007.39575076833,2007.39848867533,-44177958.6,229298233.31199
20070527,20070528,2007.39848867533,2007.40122658234,514073904,229061934.637774
20070528,20070529,2007.40122658234,2007.40396448935,16339065.7,228983723.220669
20070529,20070530,2007.40396448935,2007.40670239635,-525899185,230643709.214017
20070530,20070531,2007.40670239635,2007.40944030336,-167765871,229714785.549385
20070531,20070601,2007.40944030336,2007.41217821037,237805566,228048678.57543
20070601,20070602,2007.41217821037,2007.41491611737,261795054,228234156.295678
20070602,20070603,2007.41491611737,2007.41765402438,11784465.3,228296478.94788
20070603,20070604,2007.41765402438,2007.42039193139,-283545776,228422791.769998
20070604,20070605,2007.42039193139,2007.42312983839,850961508,229394740.785398
20070605,20070606,2007.42312983839,2007.4258677454,593060696,230114622.95995
20070606,20070607,2007.4258677454,2007.42860565241,-1006085600,229723759.981418
20070607,20070608,2007.42860565241,2007.43134355942,-255919410,229365378.163314
20070608,20070609,2007.43134355942,2007.43408146642,70847132.9,229468118.264826
20070609,20070610,2007.43408146642,2007.43681937343,-96506812.2,229117782.810501
20070610,20070611,2007.43681937343,2007.43955728044,299460520,230110618.616352
20070611,20070612,2007.43955728044,2007.44229518744,-485415610,230459688.665936
20070612,20070613,2007.44229518744,2007.44503309445,100938433,229743095.652514
20070613,20070614,2007.44503309445,2007.44777100146,-88682046.4,231632359.570074
20070614,20070615,2007.44777100146,2007.45050890846,386910690,231055963.134475
20070615,20070616,2007.45050890846,2007.45324681547,-246461681,228723411.350915
20070616,20070617,2007.45324681547,2007.45598472248,229975452,228234267.365792
20070617,20070618,2007.45598472248,2007.45872262949,27995825.3,228003592.076967
20070618,20070619,2007.45872262949,2007.46146053649,-384348749,229022983.126148
20070619,20070620,2007.46146053649,2007.4641984435,-264964131,228711461.234456
20070620,20070621,2007.4641984435,2007.46693635051,384782365,228255020.098135
20070621,20070622,2007.46693635051,2007.46967425751,160134845,227596509.859005
20070622,20070623,2007.46967425751,2007.47241216452,-169629523,227431633.683619
20070623,20070624,2007.47241216452,2007.47515007153,-135644304,230532942.114571
20070624,20070625,2007.47515007153,2007.47788797853,207504450,231811619.855433
20070625,20070626,2007.47788797853,2007.48062588554,-368341356,231844637.203451
20070626,20070627,2007.48062588554,2007.48336379255,244136648,232538774.186156
20070627,20070628,2007.48336379255,2007.48610169956,-115954876,230526841.170394
20070628,20070629,2007.48610169956,2007.48883960656,35574059.1,230981429.989512
20070629,20070630,2007.48883960656,2007.49157751357,119442638,231099603.201736
20070630,20070701,2007.49157751357,2007.49431542058,286876063,230864587.366707
20070701,20070702,2007.49431542058,2007.49705332758,-448342211,230599093.01643
20070702,20070703,2007.49705332758,2007.49979123459,-101969021,230483394.412699
20070703,20070704,2007.49979123459,2007.5025291416,175569496,231196024.403535
20070704,20070705,2007.5025291416,2007.5052670486,148760950,229258524.814237
20070705,20070706,2007.5052670486,2007.50800495561,66209763.1,230534100.08066
20070706,20070707,2007.50800495561,2007.51074286262,-268719052,240180227.745749
20070707,20070715,2007.51074286262,2007.53264611867,69037314.6,93483898.3461858
20070715,20070716,2007.53264611867,2007.53538402568,-81639916.4,258243977.858149
20070716,20070717,2007.53538402568,2007.53812193269,-192389497,231715061.228225
20070717,20070718,2007.53812193269,2007.5408598397,58202202.2,233258729.097112
20070718,20070719,2007.5408598397,2007.5435977467,-39156434.1,233344258.339476
20070719,20070720,2007.5435977467,2007.54633565371,69372163.7,238863794.661309
20070720,20070721,2007.54633565371,2007.54907356072,-165784162,240918655.151485
20070721,20070722,2007.54907356072,2007.55181146772,187889601,233927875.636915
20070722,20070723,2007.55181146772,2007.55454937473,-41602414.9,231123885.17849
20070723,20070724,2007.55454937473,2007.55728728174,-98188698.4,230788351.959106
20070724,20070725,2007.55728728174,2007.56002518874,-249314799,231243386.283803
20070725,20070726,2007.56002518874,2007.56276309575,85009791,233506769.495019
20070726,20070727,2007.56276309575,2007.56550100276,423793154,236339168.992361
20070727,20070728,2007.56550100276,2007.56823890977,62455195.2,236593067.523121
20070728,20070729,2007.56823890977,2007.57097681677,-82521822.2,234394199.373619
20070729,20070730,2007.57097681677,2007.57371472378,-39395418.9,234430107.068184
20070730,20070731,2007.57371472378,2007.57645263079,-586527468,258147023.225138
20070731,20070808,2007.57645263079,2007.59835588684,-24599304.7,93367816.7250365
20070808,20070809,2007.59835588684,2007.60109379385,551961840,240488240.668853
20070809,20070810,2007.60109379385,2007.60383170086,34237021.2,228857489.936423
20070810,20070811,2007.60383170086,2007.60656960786,-272291363,229997330.41929
20070811,20070812,2007.60656960786,2007.60930751487,375553441,229535654.964539
20070812,20070813,2007.60930751487,2007.61204542188,-346313179,228948526.966216
20070813,20070814,2007.61204542188,2007.61478332888,90929788.3,232767429.207782
20070814,20070815,2007.61478332888,2007.61752123589,26230726.8,234689614.384616
20070815,20070816,2007.61752123589,2007.6202591429,474924892,234037555.533295
20070816,20070817,2007.6202591429,2007.62299704991,-110961633,234620973.060807
20070817,20070818,2007.62299704991,2007.62573495691,66329108.3,237166952.377434
20070818,20070819,2007.62573495691,2007.62847286392,-5632112.75,237514141.473724
20070819,20070820,2007.62847286392,2007.63121077093,-234894368,234880550.918972
20070820,20070821,2007.63121077093,2007.63394867793,-54247081.9,234089066.382862
20070821,20070822,2007.63394867793,2007.63668658494,-25119740.9,235026534.884893
20070822,20070823,2007.63668658494,2007.63942449195,402412704,233147485.725238
20070823,20070824,2007.63942449195,2007.64216239895,-132430603,235702920.007369
20070824,20070825,2007.64216239895,2007.64490030596,-151566718,241183011.010311
20070825,20070826,2007.64490030596,2007.64763821297,-90226900,239939873.301625
20070826,20070827,2007.64763821297,2007.65037611998,-369399737,238275817.069211
20070827,20070828,2007.65037611998,2007.65311402698,269377887,237330517.843787
20070828,20070829,2007.65311402698,2007.65585193399,-123257670,234658324.591309
20070829,20070830,2007.65585193399,2007.658589841,127632112,233883113.114222
20070830,20070831,2007.658589841,2007.661327748,241098056,234055796.552873
20070831,20070901,2007.661327748,2007.66406565501,-234427384,233392064.775133
20070901,20070902,2007.66406565501,2007.66680356202,159485931,234531308.357754
20070902,20070903,2007.66680356202,2007.66954146902,-686926658,235081987.187449
20070903,20070904,2007.66954146902,2007.67227937603,486872756,233777892.239621
20070904,20070905,2007.67227937603,2007.67501728304,330634505,235366841.334968
20070905,20070906,2007.67501728304,2007.67775519004,-262351812,236371499.339493
20070906,20070907,2007.67775519004,2007.68049309705,-225197823,237069405.870939
20070907,20070908,2007.68049309705,2007.68323100406,452343586,239906377.155756
20070908,20070909,2007.68323100406,2007.68596891107,-410776865,238651865.067089
20070909,20070910,2007.68596891107,2007.68870681807,-258510608,237128202.245115
20070910,20070911,2007.68870681807,2007.69144472508,85013787.5,244759321.987948
20070911,20070912,2007.69144472508,2007.69418263209,128569688,255644292.523811
20070912,20070913,2007.69418263209,2007.69692053909,195555721,255695006.404114
20070913,20070914,2007.69692053909,2007.6996584461,329980339,248928888.841773
20070914,20070915,2007.6996584461,2007.70239635311,-120929230,244034956.307493
20070915,20070916,2007.70239635311,2007.70513426011,52907354.4,237276359.336534
20070916,20070917,2007.70513426011,2007.70787216712,-80067695.7,236818202.636537
20070917,20070918,2007.70787216712,2007.71061007413,-83479884.5,243641588.40395
20070918,20070919,2007.71061007413,2007.71334798114,-136936828,245086951.91707
20070919,20070920,2007.71334798114,2007.71608588814,-91887729.7,240084134.003062
20070920,20070921,2007.71608588814,2007.71882379515,405595812,235632747.299691
20070921,20070922,2007.71882379515,2007.72156170216,211708230,235357238.25708
20070922,20070923,2007.72156170216,2007.72429960916,-428235397,235869342.433475
20070923,20070924,2007.72429960916,2007.72703751617,195594078,240354689.157503
20070924,20070925,2007.72703751617,2007.72977542318,-215961752,240621311.4003
20070925,20070926,2007.72977542318,2007.73251333018,227354378,235289789.621224
20070926,20070927,2007.73251333018,2007.73525123719,125810743,237356495.381946
20070927,20070928,2007.73525123719,2007.7379891442,-20867875.8,240880594.278576
20070928,20070929,2007.7379891442,2007.74072705121,-192188258,238518907.636271
20070929,20070930,2007.74072705121,2007.74346495821,105361608,234892801.507411
20070930,20071001,2007.74346495821,2007.74620286522,162918585,234838862.840033
20071001,20071002,2007.74620286522,2007.74894077223,-218482728,236509589.023363
20071002,20071003,2007.74894077223,2007.75167867923,134929326,238249139.767597
20071003,20071004,2007.75167867923,2007.75441658624,316562863,241306767.828837
20071004,20071005,2007.75441658624,2007.75715449325,684605608,241344195.289632
20071005,20071006,2007.75715449325,2007.75989240025,-870272542,236739078.734374
20071006,20071007,2007.75989240025,2007.76263030726,-296746789,234788719.703482
20071007,20071008,2007.76263030726,2007.76536821427,-34431726.1,245025198.091951
20071008,20071009,2007.76536821427,2007.76810612128,311274761,247668510.513549
20071009,20071010,2007.76810612128,2007.77084402828,-71151946.7,241662031.978546
20071010,20071011,2007.77084402828,2007.77358193529,-62002227,241536970.462081
20071011,20071012,2007.77358193529,2007.7763198423,134957963,237517818.910498
20071012,20071013,2007.7763198423,2007.7790577493,-175580406,238498112.990439
20071013,20071014,2007.7790577493,2007.78179565631,-142716810,240807321.109637
20071014,20071015,2007.78179565631,2007.78453356332,-42503505.4,237185559.636332
20071015,20071016,2007.78453356332,2007.78727147032,-38632662.7,234827528.837656
20071016,20071017,2007.78727147032,2007.79000937733,146814992,233493224.312827
20071017,20071018,2007.79000937733,2007.79274728434,268864918,234253657.602181
20071018,20071019,2007.79274728434,2007.79548519135,-250223189,240181317.96624
20071019,20071020,2007.79548519135,2007.79822309835,438855256,239517249.483205
20071020,20071021,2007.79822309835,2007.80096100536,-378193262,243664356.851797
20071021,20071022,2007.80096100536,2007.80369891237,-486739766,253216587.726792
20071022,20071023,2007.80369891237,2007.80643681937,-31814839.7,246917768.902928
20071023,20071024,2007.80643681937,2007.80917472638,163343297,238528814.192332
20071024,20071025,2007.80917472638,2007.81191263339,7974435.71,237798576.740905
20071025,20071026,2007.81191263339,2007.81465054039,45542766.7,236691800.871936
20071026,20071027,2007.81465054039,2007.8173884474,-115439603,235865435.789138
20071027,20071028,2007.8173884474,2007.82012635441,-411826837,234720505.921404
20071028,20071029,2007.82012635441,2007.82286426142,432433876,234626914.270294
20071029,20071030,2007.82286426142,2007.82560216842,-19754949.9,233503433.379469
20071030,20071031,2007.82560216842,2007.82834007543,211157665,232011329.033735
20071031,20071101,2007.82834007543,2007.83107798244,-194745165,231611851.596588
20071101,20071102,2007.83107798244,2007.83381588944,-5278307.24,230372550.882261
20071102,20071103,2007.83381588944,2007.83655379645,65435043.6,230074143.484226
20071103,20071104,2007.83655379645,2007.83929170346,-30006887.9,230721389.558922
20071104,20071105,2007.83929170346,2007.84202961046,-125510567,233285453.682822
20071105,20071106,2007.84202961046,2007.84476751747,-55612286.1,235112267.966737
20071106,20071114,2007.84476751747,2007.86667077353,-23774900,102390328.156521
20071114,20071115,2007.86667077353,2007.86940868053,168293208,234905462.048033
20071115,20071116,2007.86940868053,2007.87214658754,103611789,232499448.816551
20071116,20071117,2007.87214658754,2007.87488449455,-32565383.8,230821311.624382
20071117,20071118,2007.87488449455,2007.87762240156,-26247774.6,230556858.713854
20071118,20071119,2007.87762240156,2007.88036030856,237841608,232549708.879629
20071119,20071120,2007.88036030856,2007.88309821557,-211604811,232789635.07854
20071120,20071121,2007.88309821557,2007.88583612258,-183657791,234779863.276219
20071121,20071122,2007.88583612258,2007.88857402958,36949938.6,268189255.377616
20071122,20071204,2007.88857402958,2007.92142891367,-211875.619,79752211.2546104
20071204,20071205,2007.92142891367,2007.92416682067,71683676.2,254570046.745488
20071205,20071206,2007.92416682067,2007.92690472768,1042270140,242279833.663473
20071206,20071207,2007.92690472768,2007.92964263469,-927095488,234269654.885134
20071207,20071208,2007.92964263469,2007.9323805417,-133327710,237095906.965936
20071208,20071209,2007.9323805417,2007.9351184487,86455337.7,239422273.608785
20071209,20071210,2007.9351184487,2007.93785635571,-366047759,240756630.64597
20071210,20071211,2007.93785635571,2007.94059426272,308801551,240712440.6839
20071211,20071212,2007.94059426272,2007.94333216972,-51618474.6,238038450.885566
20071212,20071213,2007.94333216972,2007.94607007673,-42158361.4,237620638.834256
20071213,20071214,2007.94607007673,2007.94880798374,-31403756.4,241716050.77032
20071214,20071215,2007.94880798374,2007.95154589074,234661770,241556552.384737
20071215,20071216,2007.95154589074,2007.95428379775,-300033508,236844085.84552
20071216,20071217,2007.95428379775,2007.95702170476,859732559,235438641.263494
20071217,20071218,2007.95702170476,2007.95975961176,-320762450,235406292.184385
20071218,20071219,2007.95975961176,2007.96249751877,90178553.6,240771095.648959
20071219,20071220,2007.96249751877,2007.96523542578,148507521,242607489.99155
20071220,20071221,2007.96523542578,2007.96797333279,-435046807,237969693.868778
20071221,20071222,2007.96797333279,2007.97071123979,-186502364,236922665.441701
20071222,20071223,2007.97071123979,2007.9734491468,112670595,235759789.404385
20071223,20071224,2007.9734491468,2007.97618705381,213364961,234672534.6094
20071224,20071225,2007.97618705381,2007.97892496081,-42017416.3,235008857.705406
20071225,20071226,2007.97892496081,2007.98166286782,15750911.5,233386896.59019
20071226,20071227,2007.98166286782,2007.98440077483,400598287,233840981.0106
20071227,20071228,2007.98440077483,2007.98713868183,-462454114,235822779.646072
20071228,20071229,2007.98713868183,2007.98987658884,356272579,234938732.226085
20071229,20071230,2007.98987658884,2007.99261449585,-435492887,233726945.814983
20071230,20071231,2007.99261449585,2007.99535240286,-98876917.5,233427163.800617
20071231,20080101,2007.99535240286,2007.99809030986,-288072757,233220815.751939
20080101,20080102,2007.99809030986,2008.00082821687,181617797,232092465.409802
20080102,20080103,2008.00082821687,2008.00356612388,368978744,231596889.227813
20080103,20080104,2008.00356612388,2008.00630403088,429986951,231295837.186924
20080104,20080105,2008.00630403088,2008.00904193789,-676849724,230263707.735283
20080105,20080106,2008.00904193789,2008.0117798449,653619437,229912235.211613
20080106,20080107,2008.0117798449,2008.0145177519,-461239182,229816768.752848
20080107,20080108,2008.0145177519,2008.01725565891,-360418459,232414028.836471
20080108,20080109,2008.01725565891,2008.01999356592,327771982,234544854.77196
20080109,20080110,2008.01999356592,2008.02273147293,-9102378.61,235457704.057438
20080110,20080111,2008.02273147293,2008.02546937993,181628706,233587184.151871
20080111,20080112,2008.02546937993,2008.02820728694,-317883417,232098525.415393
20080112,20080113,2008.02820728694,2008.03094519395,-446796835,231919495.94633
20080113,20080114,2008.03094519395,2008.03368310095,187048643,230321979.194344
20080114,20080115,2008.03368310095,2008.03642100796,557945219,230241357.709687
20080115,20080116,2008.03642100796,2008.03915891497,-219153220,230870443.539228
20080116,20080117,2008.03915891497,2008.04189682197,400685778,232589731.501629
20080117,20080118,2008.04189682197,2008.04463472898,-585456195,232474158.99407
20080118,20080119,2008.04463472898,2008.04737263599,148726009,230665117.865706
20080119,20080120,2008.04737263599,2008.050110543,-77559895.8,229720201.331968
20080120,20080121,2008.050110543,2008.05284845,684268951,229632006.697673
20080121,20080122,2008.05284845,2008.05558635701,-892476264,230242599.881082
20080122,20080123,2008.05558635701,2008.05832426402,143169811,230297259.862118
20080123,20080124,2008.05832426402,2008.06106217102,858141737,229768024.973015
20080124,20080125,2008.06106217102,2008.06380007803,-500144651,229335079.305369
20080125,20080126,2008.06380007803,2008.06653798504,-183719277,229423701.478291
20080126,20080127,2008.06653798504,2008.06927589204,333950255,246090570.319141
20080127,20080128,2008.06927589204,2008.07201379905,-29425630.7,247898888.057208
20080128,20080129,2008.07201379905,2008.07475170606,-167206877,234289631.012557
20080129,20080130,2008.07475170606,2008.07748961307,329847127,234314396.698112
20080130,20080131,2008.07748961307,2008.08022752007,-734391404,233000195.278888
20080131,20080201,2008.08022752007,2008.08296542708,485289196,231604047.892087
20080201,20080202,2008.08296542708,2008.08570333409,-461207069,233032757.353982
20080202,20080203,2008.08570333409,2008.08844124109,212287345,232016068.193563
20080203,20080204,2008.08844124109,2008.0911791481,307488744,229326723.039422
20080204,20080205,2008.0911791481,2008.09391705511,-324552863,230738464.71709
20080205,20080206,2008.09391705511,2008.09665496211,-211004503,231903224.21217
20080206,20080207,2008.09665496211,2008.09939286912,57762330.6,234066007.570514
20080207,20080208,2008.09939286912,2008.10213077613,-279307046,235304076.887758
20080208,20080209,2008.10213077613,2008.10486868314,320193163,232197742.452419
20080209,20080210,2008.10486868314,2008.10760659014,146810541,231490039.094558
20080210,20080211,2008.10760659014,2008.11034449715,55614670.2,231097171.986158
20080211,20080212,2008.11034449715,2008.11308240416,-212727764,230553358.466104
20080212,20080213,2008.11308240416,2008.11582031116,273244224,231290812.398591
20080213,20080214,2008.11582031116,2008.11855821817,125516300,232519561.54268
20080214,20080215,2008.11855821817,2008.12129612518,181351562,232806400.255663
20080215,20080216,2008.12129612518,2008.12403403218,-235331265,230538938.142779
20080216,20080217,2008.12403403218,2008.12677193919,-251663362,229407708.894013
20080217,20080218,2008.12677193919,2008.1295098462,165046155,229407708.894013
20080218,20080220,2008.1295098462,2008.13498566021,-160930261,162441907.770132
20080220,20080221,2008.13498566021,2008.13772356722,495661987,230167690.173925
20080221,20080222,2008.13772356722,2008.14046147423,-800863620,230750507.475065
20080222,20080223,2008.14046147423,2008.14319938123,505398932,231108633.763432
20080223,20080224,2008.14319938123,2008.14593728824,-565084276,231046308.128912
20080224,20080225,2008.14593728824,2008.14867519525,585973061,235112267.966737
20080225,20080227,2008.14867519525,2008.15415100926,-225176075,225872131.96851
20080227,20080402,2008.15415100926,2008.24997775451,55951730.4,20346222.2236775
20080402,20080403,2008.24997775451,2008.25271566151,-1406362100,235652109.077231
20080403,20080404,2008.25271566151,2008.25545356852,-159509288,233535053.257536
20080404,20080405,2008.25545356852,2008.25819147553,22348486.5,232162020.580456
20080405,20080406,2008.25819147553,2008.26092938253,10599576.4,231831677.300579
20080406,20080407,2008.26092938253,2008.26366728954,268778999,229691871.645472
20080407,20080408,2008.26366728954,2008.26640519655,218461123,229176155.173264
20080408,20080409,2008.26640519655,2008.26914310355,-273579910,230962489.378687
20080409,20080410,2008.26914310355,2008.27188101056,-153283510,231693359.421456
20080410,20080411,2008.27188101056,2008.27461891757,-324651163,232201162.572456
20080411,20080412,2008.27461891757,2008.27735682458,37001398.3,233459019.101854
20080412,20080413,2008.27735682458,2008.28009473158,151653570,233382827.774453
20080413,20080414,2008.28009473158,2008.28283263859,130048793,232935567.91525
20080414,20080415,2008.28283263859,2008.2855705456,856553987,232455172.022478
20080415,20080416,2008.2855705456,2008.2883084526,-1057234810,233271793.837146
20080416,20080417,2008.2883084526,2008.29104635961,-157555287,233113188.387101
20080417,20080418,2008.29104635961,2008.29378426662,242484917,232171934.996459
20080418,20080419,2008.29378426662,2008.29652217362,148273870,232678490.411125
20080419,20080420,2008.29652217362,2008.29926008063,329908038,247775113.76246
